order_id,restaurant_id,restaurant_type,restaurant_size,order_timestamp,for_timestamp,rider_arrival_timestamp,true_kpt_minutes,recorded_kpt_minutes,concurrent_orders,kitchen_load_score,mx_response_latency_sec,rejection_flag,is_peak_hour,is_contaminated,for_rider_delta_seconds,is_rider_influenced
ORD_00433,REST_002,fast_food,medium,2024-03-02 11:31:00,2024-03-02 11:39:48,2024-03-02 11:41:48,7.8,8.8,5,0.25,5.29,0,0,0,-120.0,0
ORD_00435,REST_037,fast_food,large,2024-02-24 07:41:00,2024-02-24 07:55:48,2024-02-24 07:58:48,15.8,14.8,7,0.35,5.77,0,0,0,-180.0,0
ORD_00436,REST_050,casual_dining,medium,2024-06-23 00:30:00,2024-06-23 00:59:24,2024-06-23 01:03:24,29.4,29.4,7,0.35,5.93,0,0,0,-240.0,0
ORD_00443,REST_046,fast_food,small,2024-05-26 06:21:00,2024-05-26 06:40:42,2024-05-26 06:43:42,17.7,19.7,6,0.3,2.86,0,0,0,-180.0,0
ORD_00449,REST_050,casual_dining,medium,2024-01-21 15:21:00,2024-01-21 15:47:24,2024-01-21 15:50:24,27.4,26.4,5,0.25,5.06,0,0,0,-180.0,0
ORD_00457,REST_024,fast_food,small,2024-06-15 01:24:00,2024-06-15 01:41:36,2024-06-15 01:45:36,18.6,17.6,1,0.05,5.76,0,0,0,-240.0,0
ORD_00460,REST_018,fast_food,small,2024-06-08 19:44:00,2024-06-08 20:03:30,2024-06-08 20:09:30,20.5,19.5,2,0.3,4.18,0,1,0,-360.0,0
ORD_00461,REST_019,fast_food,small,2024-01-30 03:31:00,2024-01-30 03:45:36,2024-01-30 03:47:36,14.6,14.6,3,0.15,3.82,0,0,0,-120.0,0
ORD_00462,REST_023,cloud_kitchen,small,2024-06-29 13:18:00,2024-06-29 13:48:24,2024-06-29 13:46:24,28.4,30.4,5,0.45,3.95,0,1,0,120.0,0
ORD_00463,REST_022,cloud_kitchen,medium,2024-03-01 00:00:00,2024-03-01 00:30:42,2024-03-01 00:35:42,30.7,30.7,6,0.3,7.12,0,0,0,-300.0,0
ORD_00467,REST_022,cloud_kitchen,medium,2024-04-01 14:39:00,2024-04-01 15:18:00,2024-04-01 15:21:00,39.0,39.0,14,0.9,8.52,0,1,0,-180.0,0
ORD_00476,REST_015,cloud_kitchen,large,2024-05-20 20:24:00,2024-05-20 21:15:36,2024-05-20 21:13:36,49.6,51.6,21,1.0,6.35,0,1,0,120.0,0
ORD_00477,REST_006,fast_food,large,2024-05-07 14:20:00,2024-05-07 15:03:00,2024-05-07 15:07:00,44.0,43.0,20,1.0,6.44,1,1,0,-240.0,0
ORD_00478,REST_026,fast_food,medium,2024-04-15 01:35:00,2024-04-15 01:54:06,2024-04-15 01:58:06,18.1,19.1,2,0.1,4.96,0,0,0,-240.0,0
ORD_00481,REST_008,fast_food,medium,2024-01-25 21:14:00,2024-01-25 21:44:12,2024-01-25 21:47:12,29.2,30.2,11,0.75,8.27,1,1,0,-180.0,0
ORD_00484,REST_046,fast_food,small,2024-03-27 03:48:00,2024-03-27 03:58:48,2024-03-27 03:53:48,8.8,10.8,1,0.05,7.18,0,0,0,300.0,0
ORD_00486,REST_036,fast_food,medium,2024-04-20 18:30:00,2024-04-20 18:50:06,2024-04-20 18:55:06,20.1,20.1,7,0.35,3.55,0,0,0,-300.0,0
ORD_00489,REST_009,cloud_kitchen,small,2024-04-15 19:44:00,2024-04-15 20:08:06,2024-04-15 20:06:06,23.1,24.1,5,0.45,3.37,0,1,0,120.0,0
ORD_00492,REST_038,cloud_kitchen,large,2024-05-26 21:45:00,2024-05-26 22:34:18,2024-05-26 22:31:18,47.3,49.3,18,1.0,8.9,0,1,0,180.0,0
ORD_00494,REST_011,cloud_kitchen,medium,2024-03-14 21:16:00,2024-03-14 21:57:00,2024-03-14 22:03:00,41.0,41.0,14,0.9,8.68,1,1,0,-360.0,0
ORD_00495,REST_049,casual_dining,medium,2024-05-18 01:22:00,2024-05-18 01:46:00,2024-05-18 01:51:00,24.0,24.0,5,0.25,3.3,0,0,0,-300.0,0
ORD_00496,REST_048,fast_food,medium,2024-06-14 17:24:00,2024-06-14 17:42:06,2024-06-14 17:44:06,16.1,18.1,5,0.25,4.58,0,0,0,-120.0,0
ORD_00498,REST_040,casual_dining,small,2024-04-23 07:58:00,2024-04-23 08:17:24,2024-04-23 08:20:24,19.4,19.4,1,0.05,4.15,0,0,0,-180.0,0
ORD_00499,REST_050,casual_dining,medium,2024-02-19 09:28:00,2024-02-19 09:55:12,2024-02-19 09:58:12,28.2,27.2,7,0.35,5.14,0,0,0,-180.0,0
ORD_00501,REST_001,cloud_kitchen,large,2024-03-25 14:45:00,2024-03-25 15:34:30,2024-03-25 15:37:30,50.5,49.5,19,1.0,6.15,0,1,0,-180.0,0
ORD_00502,REST_050,casual_dining,medium,2024-06-09 19:53:00,2024-06-09 20:35:48,2024-06-09 20:38:48,43.8,42.8,12,0.8,8.14,0,1,0,-180.0,0
ORD_00503,REST_046,fast_food,small,2024-03-22 16:14:00,2024-03-22 16:28:36,2024-03-22 16:25:36,14.6,14.6,3,0.15,2.22,0,0,0,180.0,0
ORD_00505,REST_024,fast_food,small,2024-03-16 06:48:00,2024-03-16 07:06:42,2024-03-16 07:09:42,19.7,18.7,2,0.1,4.43,0,0,0,-180.0,0
ORD_00507,REST_021,fast_food,small,2024-04-07 03:24:00,2024-04-07 03:37:24,2024-04-07 03:35:24,12.4,13.4,5,0.25,5.0,0,0,0,120.0,0
ORD_00508,REST_033,casual_dining,medium,2024-05-10 14:31:00,2024-05-10 15:18:30,2024-05-10 15:21:30,48.5,47.5,13,0.85,5.66,1,1,0,-180.0,0
ORD_00509,REST_011,cloud_kitchen,medium,2024-05-17 17:00:00,2024-05-17 17:33:06,2024-05-17 17:38:06,33.1,33.1,7,0.35,6.6,0,0,0,-300.0,0
ORD_00510,REST_044,casual_dining,large,2024-04-18 03:13:00,2024-04-18 03:46:12,2024-04-18 03:50:12,34.2,33.2,9,0.45,4.75,0,0,0,-240.0,0
ORD_00513,REST_021,fast_food,small,2024-01-05 12:43:00,2024-01-05 13:04:30,2024-01-05 13:11:30,22.5,21.5,2,0.3,4.73,0,1,0,-420.0,0
ORD_00515,REST_039,casual_dining,large,2024-01-23 09:48:00,2024-01-23 10:24:24,2024-01-23 10:26:24,37.4,36.4,14,0.7,7.14,0,0,0,-120.0,0
ORD_00522,REST_021,fast_food,small,2024-05-04 14:21:00,2024-05-04 14:39:06,2024-05-04 14:42:06,17.1,18.1,2,0.3,3.93,0,1,0,-180.0,0
ORD_00523,REST_021,fast_food,small,2024-04-19 05:00:00,2024-04-19 05:14:12,2024-04-19 05:17:12,12.2,14.2,2,0.1,4.39,0,0,0,-180.0,0
ORD_00526,REST_017,fast_food,large,2024-06-09 02:46:00,2024-06-09 03:06:18,2024-06-09 03:09:18,18.3,20.3,8,0.4,4.88,1,0,0,-180.0,0
ORD_00528,REST_042,fast_food,large,2024-02-08 11:25:00,2024-02-08 11:51:42,2024-02-08 11:53:42,26.7,26.7,11,0.55,6.47,0,0,0,-120.0,0
ORD_00529,REST_030,cloud_kitchen,medium,2024-05-08 16:05:00,2024-05-08 16:38:12,2024-05-08 16:35:12,33.2,33.2,7,0.35,4.67,0,0,0,180.0,0
ORD_00532,REST_043,fast_food,small,2024-02-22 16:58:00,2024-02-22 17:11:24,2024-02-22 17:13:24,14.4,13.4,1,0.05,1.31,0,0,0,-120.0,0
ORD_00537,REST_018,fast_food,small,2024-02-24 04:11:00,2024-02-24 04:23:06,2024-02-24 04:25:06,12.1,12.1,2,0.1,0.5,0,0,0,-120.0,0
ORD_00540,REST_037,fast_food,large,2024-02-07 01:10:00,2024-02-07 01:38:06,2024-02-07 01:43:06,29.1,28.1,13,0.65,5.67,0,0,0,-300.0,0
ORD_00542,REST_015,cloud_kitchen,large,2024-04-15 19:09:00,2024-04-15 19:58:06,2024-04-15 20:01:06,48.1,49.1,18,1.0,8.03,0,1,0,-180.0,0
ORD_00545,REST_031,casual_dining,small,2024-06-06 19:02:00,2024-06-06 19:33:24,2024-06-06 19:35:24,32.4,31.4,2,0.3,2.22,0,1,0,-120.0,0
ORD_00546,REST_031,casual_dining,small,2024-06-17 04:57:00,2024-06-17 05:27:12,2024-06-17 05:31:12,28.2,30.2,1,0.05,2.57,0,0,0,-240.0,0
ORD_00548,REST_049,casual_dining,medium,2024-06-27 18:06:00,2024-06-27 18:38:12,2024-06-27 18:41:12,33.2,32.2,5,0.25,4.4,0,0,0,-180.0,0
ORD_00549,REST_019,fast_food,small,2024-06-02 17:26:00,2024-06-02 17:40:12,2024-06-02 17:47:12,15.2,14.2,2,0.1,4.26,0,0,0,-420.0,0
ORD_00550,REST_037,fast_food,large,2024-05-13 03:33:00,2024-05-13 04:01:12,2024-05-13 04:04:12,26.2,28.2,8,0.4,3.24,1,0,0,-180.0,0
ORD_00555,REST_036,fast_food,medium,2024-06-06 22:43:00,2024-06-06 23:10:36,2024-06-06 23:14:36,28.6,27.6,8,0.4,3.58,0,0,0,-240.0,0
ORD_00557,REST_003,fast_food,small,2024-04-08 12:39:00,2024-04-08 12:49:54,2024-04-08 12:54:54,11.9,10.9,2,0.3,3.25,0,1,0,-300.0,0
ORD_00558,REST_050,casual_dining,medium,2024-02-14 20:31:00,2024-02-14 21:05:48,2024-02-14 21:09:48,33.8,34.8,9,0.65,6.43,0,1,0,-240.0,0
ORD_00560,REST_042,fast_food,large,2024-01-01 05:05:00,2024-01-01 05:35:36,2024-01-01 05:33:36,28.6,30.6,11,0.55,5.42,0,0,0,120.0,0
ORD_00564,REST_017,fast_food,large,2024-05-17 18:16:00,2024-05-17 18:35:00,2024-05-17 18:37:00,19.0,19.0,10,0.5,5.89,0,0,0,-120.0,0
ORD_00565,REST_049,casual_dining,medium,2024-03-27 14:43:00,2024-03-27 15:29:24,2024-03-27 15:25:24,45.4,46.4,9,0.65,5.63,0,1,0,240.0,0
ORD_00567,REST_001,cloud_kitchen,large,2024-06-28 08:15:00,2024-06-28 08:48:54,2024-06-28 08:50:54,32.9,33.9,14,0.7,8.3,0,0,0,-120.0,0
ORD_00570,REST_040,casual_dining,small,2024-04-01 04:49:00,2024-04-01 05:16:00,2024-04-01 05:20:00,25.0,27.0,1,0.05,3.34,0,0,0,-240.0,0
ORD_00577,REST_024,fast_food,small,2024-04-12 08:28:00,2024-04-12 08:41:30,2024-04-12 08:46:30,14.5,13.5,2,0.1,6.13,0,0,0,-300.0,0
ORD_00582,REST_036,fast_food,medium,2024-03-06 11:01:00,2024-03-06 11:28:06,2024-03-06 11:32:06,27.1,27.1,9,0.45,7.72,0,0,0,-240.0,0
ORD_00584,REST_048,fast_food,medium,2024-04-24 02:24:00,2024-04-24 02:38:54,2024-04-24 02:41:54,14.9,14.9,4,0.2,6.24,0,0,0,-180.0,0
ORD_00593,REST_034,cloud_kitchen,small,2024-06-12 20:34:00,2024-06-12 20:56:54,2024-06-12 20:59:54,23.9,22.9,2,0.3,0.5,0,1,0,-180.0,0
ORD_00599,REST_009,cloud_kitchen,small,2024-03-15 03:40:00,2024-03-15 04:02:00,2024-03-15 04:00:00,20.0,22.0,4,0.2,4.72,0,0,0,120.0,0
ORD_00608,REST_001,cloud_kitchen,large,2024-02-12 08:37:00,2024-02-12 09:01:24,2024-02-12 08:59:24,22.4,24.4,7,0.35,5.18,1,0,0,120.0,0
ORD_00610,REST_049,casual_dining,medium,2024-06-09 01:03:00,2024-06-09 01:27:30,2024-06-09 01:33:30,25.5,24.5,4,0.2,3.72,0,0,0,-360.0,0
ORD_00611,REST_009,cloud_kitchen,small,2024-05-04 07:20:00,2024-05-04 07:45:48,2024-05-04 07:48:48,26.8,25.8,1,0.05,1.64,0,0,0,-180.0,0
ORD_00612,REST_045,fast_food,large,2024-04-06 11:46:00,2024-04-06 12:06:00,2024-04-06 12:09:00,19.0,20.0,10,0.5,7.01,1,0,0,-180.0,0
ORD_00620,REST_001,cloud_kitchen,large,2024-02-23 20:31:00,2024-02-23 21:26:42,2024-02-23 21:31:42,56.7,55.7,28,1.0,6.71,0,1,0,-300.0,0
ORD_00623,REST_013,cloud_kitchen,large,2024-02-19 16:42:00,2024-02-19 17:14:12,2024-02-19 17:16:12,30.2,32.2,9,0.45,7.17,0,0,0,-120.0,0
ORD_00624,REST_048,fast_food,medium,2024-01-28 20:36:00,2024-01-28 21:04:24,2024-01-28 21:08:24,29.4,28.4,8,0.6,8.6,0,1,0,-240.0,0
ORD_00625,REST_011,cloud_kitchen,medium,2024-02-16 17:25:00,2024-02-16 17:46:24,2024-02-16 17:48:24,19.4,21.4,7,0.35,4.06,0,0,0,-120.0,0
ORD_00628,REST_026,fast_food,medium,2024-01-01 23:02:00,2024-01-01 23:18:30,2024-01-01 23:14:30,15.5,16.5,3,0.15,6.71,0,0,0,240.0,0
ORD_00629,REST_001,cloud_kitchen,large,2024-03-17 07:13:00,2024-03-17 07:40:24,2024-03-17 07:46:24,27.4,27.4,7,0.35,6.0,0,0,0,-360.0,0
ORD_00631,REST_015,cloud_kitchen,large,2024-03-06 09:05:00,2024-03-06 09:39:42,2024-03-06 09:36:42,33.7,34.7,9,0.45,3.71,0,0,0,180.0,0
ORD_00632,REST_031,casual_dining,small,2024-02-14 15:52:00,2024-02-14 16:18:06,2024-02-14 16:14:06,25.1,26.1,3,0.15,4.77,0,0,0,240.0,0
ORD_00634,REST_027,cloud_kitchen,medium,2024-01-31 07:47:00,2024-01-31 08:07:54,2024-01-31 08:02:54,18.9,20.9,3,0.15,0.65,0,0,0,300.0,0
ORD_00637,REST_028,cloud_kitchen,medium,2024-03-15 12:09:00,2024-03-15 12:39:06,2024-03-15 12:44:06,31.1,30.1,10,0.7,6.08,1,1,0,-300.0,0
ORD_00643,REST_049,casual_dining,medium,2024-01-22 03:47:00,2024-01-22 04:13:54,2024-01-22 04:10:54,25.9,26.9,6,0.3,5.34,1,0,0,180.0,0
ORD_00649,REST_021,fast_food,small,2024-05-04 19:34:00,2024-05-04 19:58:00,2024-05-04 20:03:00,25.0,24.0,7,0.55,6.53,1,1,0,-300.0,0
ORD_00651,REST_023,cloud_kitchen,small,2024-06-09 09:15:00,2024-06-09 09:37:24,2024-06-09 09:35:24,21.4,22.4,1,0.05,5.35,0,0,0,120.0,0
ORD_00652,REST_025,cloud_kitchen,small,2024-01-08 17:17:00,2024-01-08 17:36:06,2024-01-08 17:39:06,20.1,19.1,1,0.05,2.36,0,0,0,-180.0,0
ORD_00656,REST_010,fast_food,large,2024-06-16 18:58:00,2024-06-16 19:18:06,2024-06-16 19:24:06,21.1,20.1,10,0.5,5.69,0,0,0,-360.0,0
ORD_00664,REST_048,fast_food,medium,2024-04-07 23:20:00,2024-04-07 23:33:00,2024-04-07 23:35:00,14.0,13.0,6,0.3,3.15,0,0,0,-120.0,0
ORD_00667,REST_050,casual_dining,medium,2024-03-14 14:10:00,2024-03-14 14:43:06,2024-03-14 14:40:06,33.1,33.1,9,0.65,5.38,0,1,0,180.0,0
ORD_00668,REST_030,cloud_kitchen,medium,2024-06-14 14:05:00,2024-06-14 14:37:30,2024-06-14 14:39:30,32.5,32.5,10,0.7,8.31,0,1,0,-120.0,0
ORD_00669,REST_026,fast_food,medium,2024-04-15 10:28:00,2024-04-15 10:43:18,2024-04-15 10:45:18,15.3,15.3,8,0.4,4.2,1,0,0,-120.0,0
ORD_00670,REST_030,cloud_kitchen,medium,2024-01-24 08:20:00,2024-01-24 08:40:30,2024-01-24 08:46:30,21.5,20.5,3,0.15,0.99,0,0,0,-360.0,0
ORD_00672,REST_040,casual_dining,small,2024-02-10 12:35:00,2024-02-10 13:11:06,2024-02-10 13:13:06,36.1,36.1,4,0.4,5.34,0,1,0,-120.0,0
ORD_00675,REST_001,cloud_kitchen,large,2024-04-27 15:54:00,2024-04-27 16:12:48,2024-04-27 16:17:48,18.8,18.8,5,0.25,4.36,0,0,0,-300.0,0
ORD_00684,REST_017,fast_food,large,2024-05-14 18:39:00,2024-05-14 19:11:30,2024-05-14 19:13:30,30.5,32.5,14,0.7,5.65,0,0,0,-120.0,0
ORD_00689,REST_013,cloud_kitchen,large,2024-03-25 10:59:00,2024-03-25 11:33:42,2024-03-25 11:29:42,32.7,34.7,11,0.55,6.32,0,0,0,240.0,0
ORD_00691,REST_048,fast_food,medium,2024-01-15 16:19:00,2024-01-15 16:44:00,2024-01-15 16:47:00,25.0,25.0,6,0.3,6.1,0,0,0,-180.0,0
ORD_00692,REST_037,fast_food,large,2024-06-24 10:51:00,2024-06-24 11:14:48,2024-06-24 11:12:48,22.8,23.8,8,0.4,4.79,0,0,0,120.0,0
ORD_00693,REST_002,fast_food,medium,2024-03-27 12:40:00,2024-03-27 12:59:12,2024-03-27 13:03:12,19.2,19.2,6,0.5,3.45,0,1,0,-240.0,0
ORD_00697,REST_034,cloud_kitchen,small,2024-03-20 10:09:00,2024-03-20 10:20:06,2024-03-20 10:25:06,11.1,11.1,2,0.1,1.7,0,0,0,-300.0,0
ORD_00699,REST_039,casual_dining,large,2024-01-23 10:29:00,2024-01-23 10:58:00,2024-01-23 11:02:00,28.0,29.0,6,0.3,4.72,0,0,0,-240.0,0
ORD_00705,REST_041,casual_dining,large,2024-06-25 22:28:00,2024-06-25 22:56:30,2024-06-25 22:58:30,29.5,28.5,8,0.4,2.87,0,0,0,-120.0,0
ORD_00706,REST_049,casual_dining,medium,2024-04-29 18:08:00,2024-04-29 18:32:24,2024-04-29 18:28:24,22.4,24.4,3,0.15,2.15,0,0,0,240.0,0
ORD_00707,REST_031,casual_dining,small,2024-02-29 07:09:00,2024-02-29 07:28:54,2024-02-29 07:25:54,17.9,19.9,1,0.05,3.6,0,0,0,180.0,0
ORD_00708,REST_012,cloud_kitchen,large,2024-06-28 21:21:00,2024-06-28 21:59:48,2024-06-28 22:02:48,39.8,38.8,15,0.95,9.13,0,1,0,-180.0,0
ORD_00709,REST_031,casual_dining,small,2024-01-29 11:30:00,2024-01-29 11:51:24,2024-01-29 11:53:24,21.4,21.4,3,0.15,2.17,0,0,0,-120.0,0
ORD_00710,REST_033,casual_dining,medium,2024-01-27 12:52:00,2024-01-27 13:30:24,2024-01-27 13:34:24,39.4,38.4,6,0.5,5.77,0,1,0,-240.0,0
ORD_00712,REST_025,cloud_kitchen,small,2024-01-17 10:13:00,2024-01-17 10:35:42,2024-01-17 10:33:42,20.7,22.7,2,0.1,5.85,0,0,0,120.0,0
ORD_00713,REST_037,fast_food,large,2024-03-28 17:44:00,2024-03-28 18:00:30,2024-03-28 18:04:30,14.5,16.5,7,0.35,3.47,0,0,0,-240.0,0
ORD_00715,REST_007,fast_food,small,2024-06-24 19:49:00,2024-06-24 20:09:00,2024-06-24 20:12:00,21.0,20.0,2,0.3,4.3,0,1,0,-180.0,0
ORD_00718,REST_020,fast_food,large,2024-05-25 21:19:00,2024-05-25 22:11:36,2024-05-25 22:13:36,51.6,52.6,26,1.0,8.42,0,1,0,-120.0,0
ORD_00727,REST_003,fast_food,small,2024-01-10 18:30:00,2024-01-10 18:37:30,2024-01-10 18:43:30,8.5,7.5,2,0.1,1.85,0,0,0,-360.0,0
ORD_00729,REST_043,fast_food,small,2024-06-20 02:43:00,2024-06-20 02:50:30,2024-06-20 02:49:00,6.5,7.5,1,0.05,2.89,0,0,0,90.0,0
ORD_00732,REST_004,cloud_kitchen,large,2024-06-10 15:37:00,2024-06-10 16:11:30,2024-06-10 16:18:30,35.5,34.5,11,0.55,4.94,0,0,0,-420.0,0
ORD_00742,REST_042,fast_food,large,2024-05-29 12:29:00,2024-05-29 13:15:18,2024-05-29 13:20:18,46.3,46.3,23,1.0,8.81,0,1,0,-300.0,0
ORD_00745,REST_003,fast_food,small,2024-01-07 19:05:00,2024-01-07 19:27:36,2024-01-07 19:29:36,22.6,22.6,7,0.55,5.2,1,1,0,-120.0,0
ORD_00753,REST_010,fast_food,large,2024-06-28 10:57:00,2024-06-28 11:24:54,2024-06-28 11:27:54,25.9,27.9,10,0.5,5.53,0,0,0,-180.0,0
ORD_00756,REST_004,cloud_kitchen,large,2024-06-10 20:05:00,2024-06-10 20:56:12,2024-06-10 20:54:12,50.2,51.2,23,1.0,7.22,0,1,0,120.0,0
ORD_00761,REST_034,cloud_kitchen,small,2024-04-27 21:55:00,2024-04-27 22:22:30,2024-04-27 22:28:30,28.5,27.5,2,0.3,4.81,0,1,0,-360.0,0
ORD_00763,REST_012,cloud_kitchen,large,2024-06-10 01:57:00,2024-06-10 02:19:30,2024-06-10 02:24:30,23.5,22.5,10,0.5,7.56,0,0,0,-300.0,0
ORD_00764,REST_007,fast_food,small,2024-01-30 15:38:00,2024-01-30 15:54:00,2024-01-30 15:52:00,14.0,16.0,1,0.05,3.94,0,0,0,120.0,0
ORD_00773,REST_014,fast_food,medium,2024-03-11 01:12:00,2024-03-11 01:37:42,2024-03-11 01:40:42,23.7,25.7,5,0.25,3.37,0,0,0,-180.0,0
ORD_00778,REST_013,cloud_kitchen,large,2024-04-06 07:04:00,2024-04-06 07:33:36,2024-04-06 07:31:36,29.6,29.6,10,0.5,6.08,0,0,0,120.0,0
ORD_00779,REST_014,fast_food,medium,2024-06-05 14:11:00,2024-06-05 14:43:36,2024-06-05 14:45:36,31.6,32.6,8,0.6,6.33,0,1,0,-120.0,0
ORD_00782,REST_040,casual_dining,small,2024-02-13 18:35:00,2024-02-13 18:56:18,2024-02-13 18:58:18,19.3,21.3,1,0.05,2.52,0,0,0,-120.0,0
ORD_00786,REST_045,fast_food,large,2024-01-26 14:31:00,2024-01-26 15:08:24,2024-01-26 15:03:24,35.4,37.4,17,1.0,4.42,1,1,0,300.0,0
ORD_00788,REST_011,cloud_kitchen,medium,2024-06-29 14:54:00,2024-06-29 15:14:48,2024-06-29 15:09:48,18.8,20.8,6,0.5,6.24,0,1,0,300.0,0
ORD_00789,REST_050,casual_dining,medium,2024-02-05 22:25:00,2024-02-05 22:42:12,2024-02-05 22:47:12,18.2,17.2,3,0.15,4.95,0,0,0,-300.0,0
ORD_00791,REST_040,casual_dining,small,2024-05-18 18:50:00,2024-05-18 19:05:36,2024-05-18 19:11:36,16.6,15.6,1,0.05,2.74,0,0,0,-360.0,0
ORD_00793,REST_024,fast_food,small,2024-04-03 05:41:00,2024-04-03 06:01:54,2024-04-03 06:06:54,20.9,20.9,1,0.05,3.48,0,0,0,-300.0,0
ORD_00794,REST_009,cloud_kitchen,small,2024-03-26 07:34:00,2024-03-26 07:52:06,2024-03-26 07:55:06,18.1,18.1,4,0.2,1.66,0,0,0,-180.0,0
ORD_00796,REST_023,cloud_kitchen,small,2024-04-25 15:32:00,2024-04-25 16:01:00,2024-04-25 16:04:00,28.0,29.0,1,0.05,3.5,0,0,0,-180.0,0
ORD_00801,REST_015,cloud_kitchen,large,2024-05-13 20:21:00,2024-05-13 21:03:48,2024-05-13 21:06:48,41.8,42.8,16,1.0,4.97,0,1,0,-180.0,0
ORD_00807,REST_008,fast_food,medium,2024-01-07 12:59:00,2024-01-07 13:21:54,2024-01-07 13:24:54,22.9,22.9,8,0.6,3.42,0,1,0,-180.0,0
ORD_00808,REST_001,cloud_kitchen,large,2024-05-19 16:21:00,2024-05-19 16:41:24,2024-05-19 16:43:24,20.4,20.4,8,0.4,4.3,0,0,0,-120.0,0
ORD_00814,REST_023,cloud_kitchen,small,2024-03-19 14:55:00,2024-03-19 15:25:42,2024-03-19 15:28:42,28.7,30.7,4,0.4,3.99,0,1,0,-180.0,0
ORD_00815,REST_029,cloud_kitchen,large,2024-03-14 05:51:00,2024-03-14 06:20:18,2024-03-14 06:23:18,29.3,29.3,9,0.45,3.61,0,0,0,-180.0,0
ORD_00816,REST_038,cloud_kitchen,large,2024-06-02 02:09:00,2024-06-02 02:41:24,2024-06-02 02:44:24,33.4,32.4,6,0.3,0.94,0,0,0,-180.0,0
ORD_00818,REST_049,casual_dining,medium,2024-02-05 06:11:00,2024-02-05 06:33:54,2024-02-05 06:35:54,21.9,22.9,2,0.1,2.89,0,0,0,-120.0,0
ORD_00820,REST_017,fast_food,large,2024-03-17 20:53:00,2024-03-17 21:40:00,2024-03-17 21:45:00,46.0,47.0,21,1.0,6.65,0,1,0,-300.0,0
ORD_00822,REST_005,casual_dining,medium,2024-06-02 23:23:00,2024-06-02 23:58:48,2024-06-02 23:56:48,33.8,35.8,7,0.35,4.56,0,0,0,120.0,0
ORD_00826,REST_007,fast_food,small,2024-06-02 05:34:00,2024-06-02 05:46:00,2024-06-02 05:49:00,11.0,12.0,2,0.1,4.03,0,0,0,-180.0,0
ORD_00829,REST_007,fast_food,small,2024-02-25 04:32:00,2024-02-25 04:48:54,2024-02-25 04:53:54,17.9,16.9,1,0.05,2.93,0,0,0,-300.0,0
ORD_00835,REST_007,fast_food,small,2024-02-01 19:13:00,2024-02-01 19:38:54,2024-02-01 19:40:54,26.9,25.9,4,0.4,5.48,0,1,0,-120.0,0
ORD_00837,REST_040,casual_dining,small,2024-03-02 16:36:00,2024-03-02 17:01:00,2024-03-02 16:58:00,25.0,25.0,1,0.05,4.21,0,0,0,180.0,0
ORD_00842,REST_030,cloud_kitchen,medium,2024-06-02 23:19:00,2024-06-02 23:44:18,2024-06-02 23:42:18,24.3,25.3,4,0.2,3.68,0,0,0,120.0,0
ORD_00845,REST_007,fast_food,small,2024-02-13 02:23:00,2024-02-13 02:40:24,2024-02-13 02:38:24,15.4,17.4,1,0.05,1.53,0,0,0,120.0,0
ORD_00861,REST_025,cloud_kitchen,small,2024-03-23 18:06:00,2024-03-23 18:30:30,2024-03-23 18:35:30,23.5,24.5,2,0.1,2.17,0,0,0,-300.0,0
ORD_00864,REST_026,fast_food,medium,2024-02-27 19:47:00,2024-02-27 20:19:48,2024-02-27 20:15:48,31.8,32.8,10,0.7,5.46,0,1,0,240.0,0
ORD_00865,REST_005,casual_dining,medium,2024-05-25 16:30:00,2024-05-25 16:53:42,2024-05-25 16:51:42,22.7,23.7,6,0.3,5.48,0,0,0,120.0,0
ORD_00867,REST_043,fast_food,small,2024-05-20 05:56:00,2024-05-20 06:09:00,2024-05-20 06:07:00,13.0,13.0,4,0.2,2.81,1,0,0,120.0,0
ORD_00869,REST_034,cloud_kitchen,small,2024-02-21 11:29:00,2024-02-21 11:51:18,2024-02-21 11:55:18,21.3,22.3,1,0.05,4.68,0,0,0,-240.0,0
ORD_00872,REST_016,casual_dining,small,2024-03-20 14:31:00,2024-03-20 15:04:12,2024-03-20 15:06:12,34.2,33.2,4,0.4,4.09,0,1,0,-120.0,0
ORD_00873,REST_013,cloud_kitchen,large,2024-02-10 08:08:00,2024-02-10 08:33:18,2024-02-10 08:38:18,26.3,25.3,3,0.15,7.33,1,0,0,-300.0,0
ORD_00874,REST_047,casual_dining,small,2024-05-04 00:03:00,2024-05-04 00:25:36,2024-05-04 00:29:36,23.6,22.6,1,0.05,4.33,0,0,0,-240.0,0
ORD_00875,REST_027,cloud_kitchen,medium,2024-04-03 21:42:00,2024-04-03 22:20:12,2024-04-03 22:23:12,38.2,38.2,6,0.5,5.55,0,1,0,-180.0,0
ORD_00879,REST_027,cloud_kitchen,medium,2024-03-06 18:03:00,2024-03-06 18:23:12,2024-03-06 18:26:12,19.2,20.2,3,0.15,5.53,0,0,0,-180.0,0
ORD_00881,REST_020,fast_food,large,2024-01-06 20:57:00,2024-01-06 21:46:54,2024-01-06 21:52:54,49.9,49.9,24,1.0,8.39,0,1,0,-360.0,0
ORD_00891,REST_025,cloud_kitchen,small,2024-05-26 07:01:00,2024-05-26 07:21:54,2024-05-26 07:23:54,20.9,20.9,1,0.05,2.72,0,0,0,-120.0,0
