order_id,restaurant_id,restaurant_type,restaurant_size,order_timestamp,for_timestamp,rider_arrival_timestamp,true_kpt_minutes,recorded_kpt_minutes,concurrent_orders,kitchen_load_score,mx_response_latency_sec,rejection_flag,is_peak_hour,is_contaminated
ORD_00163,REST_029,cloud_kitchen,large,2024-06-10 09:50:00,2024-06-10 10:18:36,2024-06-10 10:20:36,27.6,28.6,10,0.5,4.72,0,0,0
ORD_00164,REST_030,cloud_kitchen,medium,2024-04-25 01:03:00,2024-04-25 01:18:54,2024-04-25 01:18:54,16.9,15.9,3,0.15,3.19,0,0,0
ORD_00165,REST_040,casual_dining,small,2024-06-01 16:24:00,2024-06-01 16:52:54,2024-06-01 16:52:54,26.9,28.9,2,0.1,2.67,0,0,0
ORD_00166,REST_037,fast_food,large,2024-06-15 06:20:00,2024-06-15 06:49:36,2024-06-15 06:45:36,27.6,29.6,7,0.35,7.07,0,0,0
ORD_00167,REST_007,fast_food,small,2024-03-28 22:05:00,2024-03-28 22:20:58,2024-03-28 22:20:30,15.5,22.3,1,0.05,2.71,0,0,1
ORD_00168,REST_034,cloud_kitchen,small,2024-05-13 19:10:00,2024-05-13 19:38:45,2024-05-13 19:38:24,26.4,37.5,7,0.55,3.13,0,1,1
ORD_00169,REST_004,cloud_kitchen,large,2024-06-10 20:21:00,2024-06-10 21:03:00,2024-06-10 21:07:00,41.0,42.0,15,0.95,6.49,1,1,0
ORD_00170,REST_017,fast_food,large,2024-06-17 19:55:00,2024-06-17 20:26:18,2024-06-17 20:30:18,30.3,31.3,14,0.9,2.28,1,1,0
ORD_00171,REST_020,fast_food,large,2024-06-16 22:42:00,2024-06-16 23:03:42,2024-06-16 23:04:42,20.7,21.7,11,0.55,7.74,0,0,0
ORD_00172,REST_036,fast_food,medium,2024-04-06 20:50:00,2024-04-06 21:25:48,2024-04-06 21:31:48,36.8,35.8,16,1.0,7.75,0,1,0
ORD_00173,REST_042,fast_food,large,2024-06-20 13:32:00,2024-06-20 14:07:49,2024-06-20 14:07:36,34.6,43.1,16,1.0,8.55,0,1,1
ORD_00174,REST_050,casual_dining,medium,2024-05-04 06:14:00,2024-05-04 06:33:14,2024-05-04 06:32:24,18.4,21.7,2,0.1,4.73,0,0,1
ORD_00175,REST_050,casual_dining,medium,2024-05-18 23:56:00,2024-05-19 00:34:54,2024-05-19 00:34:30,35.5,44.6,6,0.3,4.87,0,0,1
ORD_00176,REST_012,cloud_kitchen,large,2024-06-26 19:51:00,2024-06-26 20:48:13,2024-06-26 20:47:30,58.5,75.3,29,1.0,8.91,0,1,1
ORD_00177,REST_029,cloud_kitchen,large,2024-06-05 09:48:00,2024-06-05 10:17:18,2024-06-05 10:15:18,28.3,29.3,12,0.6,7.61,0,0,0
ORD_00178,REST_031,casual_dining,small,2024-02-19 11:43:00,2024-02-19 12:12:06,2024-02-19 12:11:06,27.1,29.1,1,0.05,0.54,0,0,0
ORD_00179,REST_033,casual_dining,medium,2024-05-15 13:10:00,2024-05-15 13:45:18,2024-05-15 13:44:18,36.3,35.3,8,0.6,8.35,0,1,0
ORD_00180,REST_042,fast_food,large,2024-05-03 11:35:00,2024-05-03 11:50:24,2024-05-03 11:49:36,17.6,17.7,12,0.6,3.83,0,0,1
ORD_00181,REST_029,cloud_kitchen,large,2024-05-11 04:53:00,2024-05-11 05:22:06,2024-05-11 05:26:06,30.1,29.1,12,0.6,6.37,0,0,0
ORD_00182,REST_027,cloud_kitchen,medium,2024-01-14 12:32:00,2024-01-14 13:07:37,2024-01-14 13:07:36,37.6,42.6,11,0.75,6.39,0,1,1
ORD_00183,REST_007,fast_food,small,2024-06-15 10:50:00,2024-06-15 11:11:00,2024-06-15 11:12:00,19.0,21.0,1,0.05,1.37,0,0,0
ORD_00184,REST_045,fast_food,large,2024-02-05 22:30:00,2024-02-05 23:01:49,2024-02-05 23:01:36,30.6,43.0,14,0.7,7.01,0,0,1
ORD_00185,REST_036,fast_food,medium,2024-06-04 16:27:00,2024-06-04 16:47:51,2024-06-04 16:47:48,20.8,24.4,5,0.25,4.54,0,0,1
ORD_00186,REST_041,casual_dining,large,2024-06-08 14:04:00,2024-06-08 15:04:36,2024-06-08 15:06:36,60.6,60.6,22,1.0,6.99,1,1,0
ORD_00187,REST_046,fast_food,small,2024-02-06 09:27:00,2024-02-06 09:37:30,2024-02-06 09:37:30,10.5,10.5,1,0.05,3.44,1,0,0
ORD_00188,REST_043,fast_food,small,2024-06-20 02:33:00,2024-06-20 02:46:18,2024-06-20 02:52:18,14.3,13.3,2,0.1,3.08,0,0,0
ORD_00189,REST_025,cloud_kitchen,small,2024-04-30 01:40:00,2024-04-30 01:50:30,2024-04-30 01:50:30,9.5,10.5,1,0.05,2.57,0,0,0
ORD_00190,REST_005,casual_dining,medium,2024-03-29 07:46:00,2024-03-29 08:14:48,2024-03-29 08:18:48,27.8,28.8,5,0.25,2.8,0,0,0
ORD_00191,REST_009,cloud_kitchen,small,2024-01-12 11:34:00,2024-01-12 11:56:18,2024-01-12 11:59:18,20.3,22.3,2,0.1,7.1,0,0,0
ORD_00192,REST_041,casual_dining,large,2024-02-16 04:04:00,2024-02-16 04:38:38,2024-02-16 04:38:36,36.6,46.3,12,0.6,4.69,0,0,1
ORD_00193,REST_003,fast_food,small,2024-03-21 09:32:00,2024-03-21 09:43:06,2024-03-21 09:42:18,10.3,14.4,1,0.05,2.98,0,0,1
ORD_00194,REST_019,fast_food,small,2024-04-01 01:55:00,2024-04-01 02:12:48,2024-04-01 02:09:48,15.8,17.8,1,0.05,5.95,0,0,0
ORD_00195,REST_026,fast_food,medium,2024-04-22 12:21:00,2024-04-22 12:47:36,2024-04-22 12:49:36,25.6,26.6,6,0.5,8.22,0,1,0
ORD_00196,REST_006,fast_food,large,2024-04-18 02:27:00,2024-04-18 03:04:18,2024-04-18 03:04:12,33.2,41.9,14,0.7,5.63,0,0,1
ORD_00197,REST_043,fast_food,small,2024-03-16 09:28:00,2024-03-16 09:46:00,2024-03-16 09:44:00,17.0,18.0,1,0.05,3.42,0,0,0
ORD_00198,REST_029,cloud_kitchen,large,2024-01-11 23:55:00,2024-01-12 00:38:08,2024-01-12 00:37:18,42.3,59.7,13,0.65,6.85,0,0,1
ORD_00199,REST_005,casual_dining,medium,2024-06-20 20:25:00,2024-06-20 20:57:32,2024-06-20 20:56:54,31.9,42.4,6,0.5,6.28,0,1,1
ORD_00200,REST_029,cloud_kitchen,large,2024-01-09 04:04:00,2024-01-09 04:38:30,2024-01-09 04:37:54,32.9,38.3,11,0.55,8.34,0,0,1
ORD_00201,REST_010,fast_food,large,2024-06-22 14:23:00,2024-06-22 14:55:29,2024-06-22 14:55:06,27.1,39.6,14,0.9,7.11,0,1,1
ORD_00202,REST_042,fast_food,large,2024-03-12 07:07:00,2024-03-12 07:26:30,2024-03-12 07:30:30,20.5,19.5,12,0.6,4.16,1,0,0
ORD_00203,REST_017,fast_food,large,2024-03-07 22:28:00,2024-03-07 22:57:00,2024-03-07 22:54:00,27.0,29.0,14,0.7,9.03,0,0,0
ORD_00204,REST_013,cloud_kitchen,large,2024-02-01 04:54:00,2024-02-01 05:32:35,2024-02-01 05:32:30,33.5,51.8,10,0.5,5.24,1,0,1
ORD_00205,REST_021,fast_food,small,2024-06-19 11:45:00,2024-06-19 12:06:06,2024-06-19 12:05:06,21.1,21.1,3,0.15,5.96,1,0,0
ORD_00206,REST_046,fast_food,small,2024-06-28 20:11:00,2024-06-28 20:29:48,2024-06-28 20:29:36,20.6,25.1,4,0.4,5.49,0,1,1
ORD_00207,REST_016,casual_dining,small,2024-05-06 00:23:00,2024-05-06 00:50:24,2024-05-06 00:52:24,27.4,27.4,1,0.05,3.01,0,0,0
ORD_00208,REST_040,casual_dining,small,2024-01-23 02:19:00,2024-01-23 02:41:20,2024-01-23 02:40:54,19.9,30.1,2,0.1,2.96,0,0,1
ORD_00209,REST_005,casual_dining,medium,2024-02-02 10:41:00,2024-02-02 11:10:54,2024-02-02 11:13:54,29.9,29.9,5,0.25,4.18,1,0,0
ORD_00210,REST_050,casual_dining,medium,2024-05-21 20:37:00,2024-05-21 21:14:48,2024-05-21 21:18:48,38.8,37.8,7,0.55,8.0,0,1,0
ORD_00211,REST_008,fast_food,medium,2024-05-12 04:19:00,2024-05-12 04:42:51,2024-05-12 04:42:18,19.3,32.6,2,0.1,4.77,0,0,1
ORD_00212,REST_006,fast_food,large,2024-03-05 06:40:00,2024-03-05 07:08:12,2024-03-05 07:09:12,29.2,28.2,10,0.5,6.04,0,0,0
ORD_00213,REST_033,casual_dining,medium,2024-06-13 05:37:00,2024-06-13 06:00:48,2024-06-13 06:00:48,22.8,23.8,3,0.15,3.82,0,0,0
ORD_00214,REST_037,fast_food,large,2024-01-11 00:05:00,2024-01-11 00:34:06,2024-01-11 00:31:06,27.1,29.1,16,0.8,6.8,1,0,0
ORD_00215,REST_040,casual_dining,small,2024-06-12 00:31:00,2024-06-12 00:59:24,2024-06-12 00:57:24,27.4,28.4,3,0.15,3.96,0,0,0
ORD_00216,REST_031,casual_dining,small,2024-03-03 21:25:00,2024-03-03 22:07:04,2024-03-03 22:06:36,35.6,51.5,5,0.45,3.84,0,1,1
ORD_00217,REST_030,cloud_kitchen,medium,2024-02-22 10:38:00,2024-02-22 11:06:12,2024-02-22 11:09:12,27.2,28.2,6,0.3,5.81,0,0,0
ORD_00218,REST_026,fast_food,medium,2024-02-03 11:32:00,2024-02-03 11:54:00,2024-02-03 11:53:00,21.0,22.0,6,0.3,4.8,0,0,0
ORD_00219,REST_029,cloud_kitchen,large,2024-03-04 04:06:00,2024-03-04 04:47:49,2024-03-04 04:46:54,38.9,57.3,12,0.6,4.37,1,0,1
ORD_00220,REST_021,fast_food,small,2024-05-27 23:20:00,2024-05-27 23:34:12,2024-05-27 23:35:12,12.2,14.2,1,0.05,4.76,0,0,0
ORD_00221,REST_032,fast_food,medium,2024-03-19 15:01:00,2024-03-19 15:25:30,2024-03-19 15:27:30,24.5,24.5,10,0.5,5.27,1,0,0
ORD_00222,REST_014,fast_food,medium,2024-05-29 11:03:00,2024-05-29 11:12:24,2024-05-29 11:12:24,7.4,9.4,1,0.05,1.61,1,0,0
ORD_00223,REST_019,fast_food,small,2024-05-17 00:54:00,2024-05-17 01:09:12,2024-05-17 01:09:12,13.2,15.2,2,0.1,1.17,0,0,0
ORD_00224,REST_024,fast_food,small,2024-01-12 12:03:00,2024-01-12 12:25:24,2024-01-12 12:28:24,23.4,22.4,2,0.3,6.96,0,1,0
ORD_00225,REST_025,cloud_kitchen,small,2024-05-09 14:48:00,2024-05-09 15:10:24,2024-05-09 15:12:24,22.4,22.4,5,0.45,3.17,0,1,0
ORD_00226,REST_007,fast_food,small,2024-04-10 11:50:00,2024-04-10 12:08:24,2024-04-10 12:07:24,18.4,18.4,4,0.2,3.62,0,0,0
ORD_00227,REST_039,casual_dining,large,2024-05-10 12:32:00,2024-05-10 13:34:24,2024-05-10 13:34:24,60.4,62.4,26,1.0,7.72,1,1,0
ORD_00228,REST_034,cloud_kitchen,small,2024-04-26 04:38:00,2024-04-26 04:57:48,2024-04-26 04:58:48,18.8,19.8,1,0.05,0.71,0,0,0
ORD_00229,REST_011,cloud_kitchen,medium,2024-04-10 19:47:00,2024-04-10 20:18:54,2024-04-10 20:15:54,29.9,31.9,9,0.65,7.08,0,1,0
ORD_00230,REST_046,fast_food,small,2024-05-24 09:30:00,2024-05-24 09:46:30,2024-05-24 09:45:30,14.5,16.5,1,0.05,2.35,0,0,0
ORD_00231,REST_038,cloud_kitchen,large,2024-03-19 23:55:00,2024-03-20 00:28:24,2024-03-20 00:33:24,33.4,33.4,11,0.55,5.72,0,0,0
ORD_00232,REST_047,casual_dining,small,2024-01-14 18:30:00,2024-01-14 18:55:43,2024-01-14 18:55:00,25.0,30.2,2,0.1,4.21,0,0,1
ORD_00233,REST_037,fast_food,large,2024-06-28 03:12:00,2024-06-28 03:41:32,2024-06-28 03:40:48,26.8,34.3,11,0.55,5.32,1,0,1
ORD_00234,REST_033,casual_dining,medium,2024-06-05 15:55:00,2024-06-05 16:34:01,2024-06-05 16:33:48,32.8,49.5,6,0.3,3.42,0,0,1
ORD_00235,REST_043,fast_food,small,2024-05-02 16:24:00,2024-05-02 16:49:12,2024-05-02 16:51:12,24.2,25.2,3,0.15,2.5,0,0,0
ORD_00236,REST_035,casual_dining,large,2024-03-31 21:49:00,2024-03-31 22:40:30,2024-03-31 22:43:30,51.5,51.5,19,1.0,8.95,0,1,0
ORD_00237,REST_018,fast_food,small,2024-05-22 09:14:00,2024-05-22 09:28:36,2024-05-22 09:27:36,12.6,14.6,1,0.05,3.32,0,0,0
ORD_00238,REST_021,fast_food,small,2024-05-02 11:35:00,2024-05-02 11:44:25,2024-05-02 11:43:42,7.7,11.9,2,0.1,5.69,0,0,1
ORD_00239,REST_026,fast_food,medium,2024-03-29 04:18:00,2024-03-29 04:44:42,2024-03-29 04:46:42,25.7,26.7,6,0.3,5.35,1,0,0
ORD_00240,REST_048,fast_food,medium,2024-05-02 06:12:00,2024-05-02 06:23:36,2024-05-02 06:26:36,11.6,11.6,2,0.1,1.85,0,0,0
ORD_00241,REST_007,fast_food,small,2024-06-06 23:37:00,2024-06-06 23:50:18,2024-06-06 23:56:18,13.3,13.3,1,0.05,2.11,0,0,0
ORD_00242,REST_041,casual_dining,large,2024-02-29 01:06:00,2024-02-29 01:44:00,2024-02-29 01:42:00,38.0,38.0,13,0.65,7.8,0,0,0
ORD_00243,REST_001,cloud_kitchen,large,2024-05-20 05:26:00,2024-05-20 05:53:18,2024-05-20 05:53:18,26.3,27.3,11,0.55,3.99,0,0,0
ORD_00244,REST_021,fast_food,small,2024-03-14 20:03:00,2024-03-14 20:26:30,2024-03-14 20:33:30,24.5,23.5,6,0.5,6.34,0,1,0
ORD_00245,REST_012,cloud_kitchen,large,2024-04-16 05:59:00,2024-04-16 06:23:35,2024-04-16 06:22:48,22.8,34.1,7,0.35,4.58,0,0,1
ORD_00246,REST_019,fast_food,small,2024-01-10 00:19:00,2024-01-10 00:33:53,2024-01-10 00:33:12,11.2,18.8,4,0.2,3.2,0,0,1
ORD_00247,REST_032,fast_food,medium,2024-02-04 16:29:00,2024-02-04 16:54:17,2024-02-04 16:53:48,21.8,32.7,7,0.35,3.96,0,0,1
ORD_00248,REST_046,fast_food,small,2024-02-17 00:47:00,2024-02-17 00:59:00,2024-02-17 01:02:00,12.0,12.0,3,0.15,2.14,0,0,0
ORD_00249,REST_012,cloud_kitchen,large,2024-06-05 20:57:00,2024-06-05 21:44:25,2024-06-05 21:44:00,45.0,61.7,16,1.0,8.13,0,1,1
ORD_00250,REST_012,cloud_kitchen,large,2024-02-05 15:20:00,2024-02-05 15:46:34,2024-02-05 15:46:06,23.1,35.2,8,0.4,8.23,0,0,1
ORD_00251,REST_022,cloud_kitchen,medium,2024-03-18 18:46:00,2024-03-18 19:21:21,2024-03-18 19:21:06,31.1,39.5,7,0.35,4.09,0,0,1
ORD_00252,REST_008,fast_food,medium,2024-04-29 09:10:00,2024-04-29 09:24:36,2024-04-29 09:27:36,15.6,14.6,6,0.3,5.3,0,0,0
ORD_00253,REST_041,casual_dining,large,2024-03-16 11:39:00,2024-03-16 12:21:17,2024-03-16 12:20:30,38.5,59.1,11,0.55,5.71,0,0,1
ORD_00254,REST_024,fast_food,small,2024-04-16 22:35:00,2024-04-16 22:49:42,2024-04-16 22:51:42,14.7,14.7,2,0.1,0.5,0,0,0
ORD_00255,REST_044,casual_dining,large,2024-06-01 02:33:00,2024-06-01 03:01:24,2024-06-01 03:01:24,29.4,28.4,6,0.3,5.26,0,0,0
ORD_00256,REST_004,cloud_kitchen,large,2024-05-20 16:12:00,2024-05-20 16:43:33,2024-05-20 16:43:00,30.0,38.9,9,0.45,0.92,0,0,1
ORD_00257,REST_044,casual_dining,large,2024-02-22 22:37:00,2024-02-22 23:01:54,2024-02-22 22:59:54,22.9,24.9,5,0.25,5.06,0,0,0
ORD_00258,REST_009,cloud_kitchen,small,2024-05-11 13:29:00,2024-05-11 14:01:24,2024-05-11 14:00:24,31.4,32.4,2,0.3,4.18,0,1,0
ORD_00259,REST_047,casual_dining,small,2024-01-06 12:16:00,2024-01-06 12:48:15,2024-01-06 12:47:48,27.8,38.8,2,0.3,3.65,0,1,1
ORD_00260,REST_005,casual_dining,medium,2024-05-18 01:59:00,2024-05-18 02:22:17,2024-05-18 02:22:06,25.1,31.0,2,0.1,2.92,0,0,1
ORD_00261,REST_050,casual_dining,medium,2024-06-13 23:41:00,2024-06-14 00:19:34,2024-06-14 00:18:36,35.6,52.9,8,0.4,4.81,0,0,1
ORD_00262,REST_025,cloud_kitchen,small,2024-01-21 21:42:00,2024-01-21 22:10:36,2024-01-21 22:16:36,29.6,28.6,3,0.35,6.07,0,1,0
ORD_00263,REST_012,cloud_kitchen,large,2024-05-17 12:33:00,2024-05-17 13:15:24,2024-05-17 13:14:24,41.4,42.4,18,1.0,9.29,1,1,0
ORD_00264,REST_030,cloud_kitchen,medium,2024-06-21 23:34:00,2024-06-21 23:54:52,2024-06-21 23:54:30,21.5,23.9,3,0.15,2.26,0,0,1
ORD_00265,REST_013,cloud_kitchen,large,2024-01-29 01:51:00,2024-01-29 02:17:52,2024-01-29 02:17:48,29.8,30.4,10,0.5,3.71,0,0,1
ORD_00266,REST_003,fast_food,small,2024-04-24 19:43:00,2024-04-24 20:06:00,2024-04-24 20:06:00,21.0,23.0,4,0.4,7.21,0,1,0
ORD_00267,REST_029,cloud_kitchen,large,2024-02-29 17:13:00,2024-02-29 17:54:54,2024-02-29 17:55:54,40.9,41.9,13,0.65,5.34,0,0,0
ORD_00268,REST_015,cloud_kitchen,large,2024-05-27 10:36:00,2024-05-27 11:07:21,2024-05-27 11:07:12,31.2,43.8,10,0.5,6.61,0,0,1
ORD_00269,REST_034,cloud_kitchen,small,2024-02-26 13:19:00,2024-02-26 13:44:42,2024-02-26 13:45:42,25.7,25.7,2,0.3,2.71,0,1,0
ORD_00270,REST_041,casual_dining,large,2024-06-22 13:35:00,2024-06-22 14:28:36,2024-06-22 14:31:36,52.6,53.6,21,1.0,7.66,0,1,0
ORD_00271,REST_045,fast_food,large,2024-04-16 13:09:00,2024-04-16 13:44:24,2024-04-16 13:48:24,35.4,35.4,11,0.75,5.55,0,1,0
ORD_00272,REST_020,fast_food,large,2024-02-06 14:58:00,2024-02-06 15:37:36,2024-02-06 15:38:36,39.6,39.6,15,0.95,8.77,1,1,0
ORD_00273,REST_025,cloud_kitchen,small,2024-03-03 08:13:00,2024-03-03 08:28:24,2024-03-03 08:33:24,16.4,15.4,1,0.05,3.67,0,0,0
ORD_00274,REST_035,casual_dining,large,2024-02-18 01:17:00,2024-02-18 02:00:52,2024-02-18 02:00:48,42.8,50.7,13,0.65,7.16,0,0,1
ORD_00275,REST_049,casual_dining,medium,2024-05-30 23:42:00,2024-05-31 00:13:30,2024-05-31 00:11:30,30.5,31.5,3,0.15,4.71,0,0,0
ORD_00276,REST_020,fast_food,large,2024-01-04 06:59:00,2024-01-04 07:32:12,2024-01-04 07:36:12,31.2,33.2,10,0.5,7.68,0,0,0
ORD_00277,REST_016,casual_dining,small,2024-06-27 19:45:00,2024-06-27 20:13:12,2024-06-27 20:12:54,23.9,34.2,4,0.4,3.43,0,1,1
ORD_00278,REST_035,casual_dining,large,2024-06-15 11:19:00,2024-06-15 11:52:42,2024-06-15 11:50:42,31.7,33.7,9,0.45,4.92,0,0,0
ORD_00279,REST_049,casual_dining,medium,2024-03-22 06:23:00,2024-03-22 06:59:54,2024-03-22 07:04:54,36.9,36.9,10,0.5,6.83,0,0,0
ORD_00280,REST_002,fast_food,medium,2024-03-07 17:59:00,2024-03-07 18:17:03,2024-03-07 18:16:42,17.7,21.1,5,0.25,4.11,0,0,1
ORD_00281,REST_037,fast_food,large,2024-03-03 15:35:00,2024-03-03 16:00:18,2024-03-03 15:59:18,23.3,25.3,7,0.35,5.49,0,0,0
ORD_00282,REST_047,casual_dining,small,2024-06-13 23:31:00,2024-06-13 23:59:40,2024-06-13 23:59:06,28.1,35.7,3,0.15,6.47,0,0,1
ORD_00283,REST_035,casual_dining,large,2024-06-13 01:33:00,2024-06-13 02:19:42,2024-06-13 02:19:42,40.7,57.1,14,0.7,5.57,1,0,1
ORD_00284,REST_041,casual_dining,large,2024-02-29 02:45:00,2024-02-29 03:14:18,2024-02-29 03:19:18,30.3,29.3,10,0.5,6.74,0,0,0
ORD_00285,REST_040,casual_dining,small,2024-06-12 21:59:00,2024-06-12 22:31:24,2024-06-12 22:35:24,33.4,32.4,4,0.4,7.5,0,1,0
ORD_00286,REST_035,casual_dining,large,2024-05-21 13:00:00,2024-05-21 13:46:24,2024-05-21 13:50:24,47.4,46.4,19,1.0,9.79,1,1,0
ORD_00287,REST_033,casual_dining,medium,2024-06-27 21:27:00,2024-06-27 22:00:12,2024-06-27 22:00:12,33.2,33.2,3,0.35,3.57,0,1,0
ORD_00288,REST_016,casual_dining,small,2024-02-19 19:33:00,2024-02-19 20:01:06,2024-02-19 20:03:06,29.1,28.1,3,0.35,5.83,0,1,0
ORD_00289,REST_024,fast_food,small,2024-04-13 14:36:00,2024-04-13 14:56:12,2024-04-13 14:59:12,21.2,20.2,6,0.5,8.02,0,1,0
ORD_00290,REST_042,fast_food,large,2024-06-15 01:05:00,2024-06-15 01:23:30,2024-06-15 01:26:30,19.5,18.5,9,0.45,5.52,0,0,0
ORD_00291,REST_045,fast_food,large,2024-02-13 02:31:00,2024-02-13 02:51:12,2024-02-13 02:55:12,21.2,20.2,10,0.5,5.69,0,0,0
ORD_00292,REST_034,cloud_kitchen,small,2024-01-11 07:13:00,2024-01-11 07:38:53,2024-01-11 07:37:54,24.9,29.0,3,0.15,2.81,0,0,1
ORD_00293,REST_018,fast_food,small,2024-05-19 18:42:00,2024-05-19 18:54:36,2024-05-19 18:53:36,12.6,12.6,2,0.1,3.24,1,0,0
ORD_00294,REST_049,casual_dining,medium,2024-04-11 02:19:00,2024-04-11 02:49:42,2024-04-11 02:51:42,28.7,30.7,6,0.3,3.24,0,0,0
ORD_00295,REST_044,casual_dining,large,2024-05-18 10:24:00,2024-05-18 10:57:42,2024-05-18 11:01:42,32.7,33.7,7,0.35,5.03,0,0,0
ORD_00296,REST_004,cloud_kitchen,large,2024-01-26 13:14:00,2024-01-26 14:00:24,2024-01-26 14:01:24,44.4,46.4,17,1.0,7.48,0,1,0
ORD_00297,REST_050,casual_dining,medium,2024-03-24 00:40:00,2024-03-24 01:03:41,2024-03-24 01:03:06,22.1,32.7,6,0.3,4.71,0,0,1
ORD_00298,REST_028,cloud_kitchen,medium,2024-02-17 21:37:00,2024-02-17 22:15:45,2024-02-17 22:15:30,33.5,50.9,10,0.7,6.81,0,1,1
ORD_00299,REST_006,fast_food,large,2024-03-09 04:24:00,2024-03-09 04:56:29,2024-03-09 04:56:06,27.1,36.8,10,0.5,6.85,0,0,1
ORD_00300,REST_001,cloud_kitchen,large,2024-03-19 14:23:00,2024-03-19 15:01:45,2024-03-19 15:01:18,36.3,47.8,13,0.85,7.84,0,1,1
ORD_00301,REST_036,fast_food,medium,2024-05-11 13:06:00,2024-05-11 13:35:20,2024-05-11 13:34:42,25.7,39.2,6,0.5,5.16,1,1,1
ORD_00302,REST_025,cloud_kitchen,small,2024-01-04 09:26:00,2024-01-04 09:46:18,2024-01-04 09:52:18,20.3,20.3,2,0.1,2.71,0,0,0
ORD_00303,REST_037,fast_food,large,2024-05-13 05:43:00,2024-05-13 06:00:37,2024-05-13 06:00:06,15.1,20.1,6,0.3,1.86,0,0,1
ORD_00304,REST_011,cloud_kitchen,medium,2024-04-21 08:26:00,2024-04-21 08:50:51,2024-04-21 08:50:36,21.6,32.7,5,0.25,4.09,0,0,1
ORD_00305,REST_032,fast_food,medium,2024-06-01 19:12:00,2024-06-01 19:42:25,2024-06-01 19:42:00,28.0,36.5,11,0.75,6.11,0,1,1
ORD_00306,REST_040,casual_dining,small,2024-04-07 10:28:00,2024-04-07 10:51:14,2024-04-07 10:50:36,24.6,32.2,2,0.1,1.98,0,0,1
ORD_00307,REST_013,cloud_kitchen,large,2024-05-02 10:11:00,2024-05-02 10:31:18,2024-05-02 10:30:18,18.3,20.3,10,0.5,3.89,0,0,0
ORD_00308,REST_037,fast_food,large,2024-03-03 10:24:00,2024-03-03 10:56:48,2024-03-03 10:56:12,32.2,38.0,10,0.5,6.43,0,0,1
ORD_00309,REST_035,casual_dining,large,2024-02-16 21:49:00,2024-02-16 22:37:21,2024-02-16 22:36:30,44.5,57.4,10,0.7,6.23,0,1,1
ORD_00310,REST_045,fast_food,large,2024-01-18 13:43:00,2024-01-18 14:13:09,2024-01-18 14:13:00,30.0,39.6,14,0.9,6.78,0,1,1
ORD_00311,REST_025,cloud_kitchen,small,2024-01-19 14:38:00,2024-01-19 15:10:06,2024-01-19 15:10:06,30.1,32.1,6,0.5,5.98,0,1,0
ORD_00312,REST_035,casual_dining,large,2024-01-10 11:44:00,2024-01-10 12:17:42,2024-01-10 12:19:42,34.7,33.7,13,0.65,6.16,0,0,0
ORD_00313,REST_007,fast_food,small,2024-03-04 21:42:00,2024-03-04 22:06:36,2024-03-04 22:01:36,22.6,24.6,3,0.35,6.31,0,1,0
ORD_00314,REST_049,casual_dining,medium,2024-03-25 13:06:00,2024-03-25 13:51:12,2024-03-25 13:51:12,45.2,45.2,13,0.85,8.72,1,1,0
ORD_00315,REST_029,cloud_kitchen,large,2024-04-05 12:29:00,2024-04-05 13:14:06,2024-04-05 13:15:06,44.1,45.1,16,1.0,7.6,0,1,0
ORD_00316,REST_002,fast_food,medium,2024-05-03 03:18:00,2024-05-03 03:36:36,2024-05-03 03:37:36,18.6,18.6,3,0.15,4.2,0,0,0
ORD_00317,REST_023,cloud_kitchen,small,2024-03-20 10:29:00,2024-03-20 10:49:06,2024-03-20 10:49:00,20.0,24.8,1,0.05,2.15,0,0,1
ORD_00318,REST_045,fast_food,large,2024-04-25 10:04:00,2024-04-25 10:31:48,2024-04-25 10:33:48,28.8,27.8,14,0.7,7.28,0,0,0
ORD_00319,REST_044,casual_dining,large,2024-02-12 23:15:00,2024-02-12 23:48:51,2024-02-12 23:48:24,35.4,47.0,12,0.6,4.22,0,0,1
ORD_00320,REST_015,cloud_kitchen,large,2024-04-13 20:11:00,2024-04-13 20:59:39,2024-04-13 20:59:00,47.0,66.4,18,1.0,6.79,1,1,1
ORD_00321,REST_029,cloud_kitchen,large,2024-05-31 13:24:00,2024-05-31 14:02:33,2024-05-31 14:01:48,36.8,51.8,18,1.0,7.54,1,1,1
ORD_00322,REST_005,casual_dining,medium,2024-05-27 03:51:00,2024-05-27 04:24:53,2024-05-27 04:24:24,31.4,38.4,6,0.3,5.76,0,0,1
ORD_00323,REST_043,fast_food,small,2024-05-05 16:40:00,2024-05-05 16:53:43,2024-05-05 16:53:36,11.6,16.5,1,0.05,2.4,0,0,1
ORD_00324,REST_030,cloud_kitchen,medium,2024-06-07 05:52:00,2024-06-07 06:18:54,2024-06-07 06:21:54,26.9,26.9,7,0.35,4.81,0,0,0
ORD_00325,REST_021,fast_food,small,2024-01-31 07:19:00,2024-01-31 07:41:24,2024-01-31 07:41:00,18.0,27.5,1,0.05,1.48,0,0,1
ORD_00326,REST_009,cloud_kitchen,small,2024-05-27 12:27:00,2024-05-27 12:54:30,2024-05-27 12:56:30,27.5,27.5,2,0.3,3.9,0,1,0
ORD_00327,REST_036,fast_food,medium,2024-02-12 15:18:00,2024-02-12 15:38:54,2024-02-12 15:39:54,19.9,20.9,6,0.3,5.27,0,0,0
